n_hit,uid,aHIVdeath,aHIVslowrecov,aHIVtreatinit,alphaH,alphaHmul2010,atheta,chi,epsilonH,epsilonHmul2010,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,omegaS0,pEhigh,phiH,phiHmul2010,pR,pT,rho,sageA15,sigma,smul,theta,zeta
38,d039de3490a484f46e2a044e61277c3a,2.557613732,1.156995889,0.944444469,0.650255953,0.662038651,18.70152284,0.234256717,0.216897963,1.159131666,0.77788545,0.492391117,0.328035774,0.389299804,0.55851973,0.161127246,0.786591245,0.131990181,0.006104207,0.060761818,0.0164853,1.395011918,0.041880721,0.396699766,3.46989139,2.126094965,0.694478875,0.001752012,0.004689364,0.795977329,0.000374711,0.798618344,0.093794363,0.346914868
38,3d926280fe48a5e150e0b24c469a9d09,2.552054325,1.164761105,0.950649398,0.656054957,0.656545279,18.81763666,0.234536493,0.210216966,1.160992628,0.779637736,0.492700643,0.330696059,0.390846195,0.561591305,0.160837314,0.777288894,0.132121386,0.006076829,0.06176119,0.016435312,1.389587897,0.041903878,0.398166827,3.458359428,2.139198238,0.695417365,0.001747855,0.004808097,0.798951729,0.000372259,0.800353838,0.093770096,0.338647885
38,60057e17feecf1c89549c0978b1db2ae,2.609538909,1.193921034,0.949001451,0.635932496,0.681510252,19.12141973,0.234692099,0.202404762,1.163944487,0.783119674,0.499680508,0.327421125,0.381315675,0.572466663,0.158276691,0.77911915,0.131605861,0.005963256,0.065576663,0.016483694,1.403827774,0.042048779,0.412335142,3.471554879,2.095610272,0.695958523,0.001776003,0.00523645,0.794014087,0.000361927,0.812279081,0.094172121,0.34031189
38,1c50db112a1d72500afb1a4547f96fec,2.657484364,1.212672867,0.935513392,0.655261366,0.718788367,19.28580306,0.233532347,0.175232986,1.152813917,0.772717118,0.500661016,0.334007254,0.377198524,0.564152398,0.15832377,0.784902458,0.131348501,0.005918584,0.066087755,0.016515849,1.397235272,0.042090369,0.410311607,3.488192773,2.099816451,0.694923999,0.001755625,0.004889434,0.790140761,0.000359596,0.813990609,0.094181986,0.348552494
38,59c8ff095c178d46f03e3560b3d5a1d1,2.652323186,1.215764972,0.916606815,0.648060685,0.709134099,19.23617831,0.234163814,0.16041747,1.165445476,0.765900158,0.505779087,0.331434398,0.37817468,0.562543885,0.159564123,0.786596256,0.130769442,0.005910283,0.065621618,0.016544304,1.404165466,0.042049387,0.40720932,3.494884245,2.076047158,0.695650997,0.001757755,0.004453879,0.791385987,0.000361181,0.818604537,0.094229544,0.342273884
38,16d72fb648e6afa631c1ccd3ccf553e6,2.584971929,1.208758606,0.883077869,0.606608347,0.726061351,18.84058314,0.23536482,0.145613054,1.148373218,0.776760709,0.521384687,0.338348356,0.370116704,0.578357978,0.157364811,0.773724231,0.132801013,0.005881835,0.060660401,0.016604103,1.416292262,0.042405433,0.420604013,3.494101731,2.068536947,0.696179761,0.001747766,0.004816724,0.788630695,0.000350335,0.81747276,0.094964721,0.350734144
38,11966a9db15b5185fc930614d7fa5225,2.541613377,1.219026688,0.916847895,0.653440479,0.723965766,19.47721344,0.23500157,0.165143397,1.170445558,0.770506747,0.490712225,0.34280405,0.371202495,0.587258907,0.15845693,0.823214305,0.134513161,0.005508349,0.072181823,0.017832479,1.341642576,0.042713013,0.423237709,3.649910265,2.00804163,0.697675516,0.0018139,0.005022631,0.79684158,0.000353833,0.815984161,0.094377031,0.405785974
38,60757583edd61cc906ce2cee85b4f756,2.527085104,1.211513656,0.903475798,0.647523501,0.712759727,19.55802004,0.235006034,0.155520734,1.171630711,0.772158868,0.487364744,0.344471772,0.374697344,0.586007169,0.15883524,0.83218177,0.134293249,0.005543459,0.071874564,0.01776525,1.348746335,0.042773667,0.42521991,3.657042998,2.025471812,0.698544016,0.001830435,0.005019245,0.800759441,0.000357802,0.816497517,0.094461982,0.41622648
38,eb7f45602d569eb3fdd50fbc21bcb9f0,2.594490034,1.179418601,1.073648187,0.703482405,0.687357851,20.02137885,0.238276192,0.177911195,1.215231974,0.781395089,0.536311412,0.356668194,0.364474292,0.57100617,0.156003463,0.83052617,0.126010943,0.005716024,0.079893195,0.017655715,1.354315663,0.042484947,0.421109482,3.541993213,2.005761869,0.699333641,0.001805469,0.004411002,0.786583773,0.000386317,0.836100268,0.094903795,0.391560783
38,a6f8340fe30b12064ba955649a5ae930,2.617749824,1.144527492,0.95610732,0.619517706,0.68873661,18.10164445,0.233148417,0.215609554,1.154214496,0.786897481,0.507807428,0.345509065,0.416054766,0.57308025,0.163461856,0.853671969,0.131139527,0.006254988,0.064220295,0.016922937,1.388990262,0.042132397,0.374275684,3.45634409,2.016804047,0.695350805,0.001594454,0.005256121,0.80944104,0.000367238,0.791179567,0.093774708,0.396220981
38,216591736c3725b18c7e0bc6363ea244,2.617093718,1.143326914,0.952249888,0.60895057,0.696177563,17.99448443,0.233478361,0.204380763,1.155598527,0.790626252,0.506173911,0.346275388,0.415355894,0.570516013,0.164142666,0.846447713,0.130829351,0.006301324,0.064548333,0.016939038,1.392868569,0.042172154,0.371408368,3.449334518,1.999268503,0.695891299,0.00161948,0.005192959,0.810316606,0.000369093,0.795034779,0.093933634,0.399865163
38,3e723444ebafb812a1b803028ed03241,2.630517179,1.148390225,0.9396754,0.611438632,0.704248748,18.11070683,0.233251807,0.20979985,1.146340139,0.787116519,0.5046851,0.344731899,0.415262559,0.569732324,0.164586065,0.838330086,0.130133767,0.006310503,0.063698302,0.016854028,1.388199025,0.042130973,0.368435822,3.437179026,1.996568531,0.69512516,0.001596083,0.005282779,0.812022695,0.000366926,0.800972607,0.09397931,0.401936862
38,5c4f0950f9bc7a1c1b0672a8bd2565ae,2.65142052,1.122920006,0.917026559,0.659514516,0.721248017,18.29970773,0.230523958,0.162687604,1.143219867,0.787530205,0.510711492,0.34825044,0.396496038,0.580784726,0.171236138,0.853606149,0.125471215,0.006223401,0.066340103,0.016794895,1.412788749,0.041632265,0.383612691,3.426077585,2.031392373,0.693937489,0.001634779,0.004356192,0.820146711,0.000369312,0.816734716,0.094745044,0.39634749
38,0150bcd56d78fc3e63e54048e253c5f7,2.665662887,1.112237027,0.906061729,0.661967956,0.719640956,18.24418234,0.230865598,0.155407097,1.14729209,0.780146891,0.515613929,0.3498186,0.394104773,0.582233137,0.17112002,0.862991929,0.126141959,0.006228412,0.066661392,0.016750834,1.402875248,0.041680516,0.384083269,3.440229743,2.019753127,0.693388502,0.001603337,0.004495563,0.817381531,0.000371156,0.821720733,0.094959835,0.394366855
38,344458e23542478ba3ce427035f2922e,2.674636463,1.112639924,0.917106575,0.660722596,0.712895427,18.22871581,0.230973256,0.146184534,1.138022387,0.782600456,0.512825061,0.351822105,0.394331442,0.579426262,0.171011801,0.859790716,0.126300984,0.006256202,0.066697698,0.016704604,1.408897515,0.04172271,0.383910631,3.445894839,2.012922085,0.692727264,0.001616642,0.004361269,0.816146422,0.00037463,0.818516868,0.09510961,0.406256843
38,19212fc536a525e380b6d4b68bc5dc14,2.661743084,1.11643933,0.927950336,0.653446644,0.764425566,18.60972275,0.229567534,0.146619585,1.147386027,0.77245639,0.527027081,0.352649936,0.402448019,0.585269543,0.170887694,0.870973823,0.124027316,0.006330553,0.068144599,0.017112495,1.390822728,0.041832558,0.375457991,3.382276147,2.011107395,0.691639793,0.001545462,0.003969166,0.810866136,0.000362923,0.798280375,0.095130253,0.384568059
38,3379c2731ab87f6f0797fe3050ae9c7a,2.633175802,1.140811805,0.953055009,0.627033907,0.684072542,18.20049157,0.233257048,0.214138647,1.160042764,0.785517206,0.509623503,0.341972032,0.418042042,0.571332601,0.164326741,0.860286065,0.130450239,0.006277196,0.064298903,0.016920731,1.388157336,0.042195684,0.374060057,3.459925351,2.025547496,0.695171434,0.001584476,0.005346916,0.806418794,0.000370164,0.79049077,0.093795582,0.40041709
38,b84c800856fdb9456da167e550d350c1,2.633716993,1.144425531,0.943490756,0.635643516,0.675892745,18.1155022,0.233619428,0.207837598,1.159228019,0.782731639,0.508353655,0.344893651,0.415876327,0.571355256,0.165121231,0.859005924,0.130264898,0.006229258,0.06371406,0.01694263,1.389231795,0.042195675,0.377438466,3.463889365,2.022240963,0.695415443,0.001607434,0.005363076,0.803785617,0.000369575,0.785434958,0.093930562,0.394091893
38,d7bab7322b0be416b7d5b1e88e42e25e,2.630660637,1.144904272,0.957157057,0.636245568,0.665324459,18.29717726,0.232817504,0.204710813,1.16028884,0.784234537,0.50684893,0.353007428,0.412491422,0.574859152,0.165456625,0.855713569,0.130676669,0.006270813,0.062252632,0.016761703,1.38444818,0.042147,0.376411578,3.432994447,2.006906482,0.695662571,0.001625336,0.005672637,0.803200817,0.000371716,0.787552177,0.094053996,0.364633622
38,0427613dabe1d28fba0cd0c6ac81c9f4,2.63340189,1.146038867,0.945580372,0.640904369,0.678837533,18.50591618,0.232600554,0.190779354,1.177113333,0.780421932,0.507502331,0.355568862,0.412366987,0.582182642,0.164204265,0.846931545,0.129838228,0.006253808,0.061455468,0.01674663,1.388830912,0.042248395,0.376595386,3.427845631,2.01210629,0.694629067,0.00161123,0.005582093,0.79728382,0.00037596,0.789676759,0.094214375,0.353853574
38,0011b0d0227149f1b170d76d7dcd5b8b,2.631839617,1.150877874,0.967317454,0.659890037,0.72638833,18.43793377,0.233203877,0.216121038,1.131683668,0.782128798,0.519666698,0.355635199,0.411777841,0.59829909,0.164778751,0.840522913,0.130608254,0.006204496,0.063808739,0.016725465,1.383701635,0.042254943,0.382637249,3.494130892,1.978270197,0.693440905,0.00164238,0.005506726,0.796771309,0.000391472,0.791495146,0.093659982,0.355040769
38,3997577c616895611c8697036e86ca08,2.645324112,1.1384452,0.931896786,0.656811171,0.757210369,18.40554189,0.232269024,0.216570093,1.141189975,0.784818215,0.522272939,0.348385886,0.41535377,0.604160837,0.164509234,0.838136757,0.129064372,0.006165282,0.061601793,0.016666354,1.372666152,0.04213536,0.376366416,3.512671327,1.912094177,0.691251219,0.001633741,0.004880251,0.803323882,0.000388988,0.789608869,0.093297528,0.356786007
38,63fdbd4a7a5000d753d029747397c715,2.63093097,1.138754091,0.933525495,0.655385289,0.762624383,18.51079323,0.23283774,0.208851536,1.141325707,0.786032396,0.520874291,0.34606219,0.412041175,0.604104784,0.164708249,0.831959514,0.128765397,0.006158992,0.062525517,0.016663448,1.377490448,0.042088878,0.379346622,3.510357309,1.898757012,0.691220068,0.00165292,0.005132583,0.805495211,0.000385492,0.792314318,0.093444476,0.364119824
38,d925fb2d1fbb9a10536fc90ece2322c8,2.614938962,1.144860261,0.936353897,0.645980084,0.770226464,18.39152554,0.233402713,0.197445864,1.151155299,0.786185572,0.517629028,0.342086214,0.410873728,0.60250057,0.164875007,0.82806574,0.128587215,0.006139137,0.06166687,0.016725704,1.374602972,0.042140241,0.378753989,3.521280184,1.881482565,0.692148549,0.001657021,0.00517393,0.803160343,0.000383264,0.792124676,0.09356004,0.361244411
38,dce21587d6d7d0935ad929bcad95d45b,2.621086904,1.143771263,0.926238687,0.643655173,0.773643592,18.34221465,0.233673055,0.196401898,1.160452645,0.787628784,0.513862903,0.344276795,0.414285651,0.60182972,0.165374799,0.826831848,0.128858536,0.006159276,0.0609989,0.016718479,1.378247464,0.042221554,0.380983222,3.536034044,1.867552398,0.691162009,0.001629936,0.005187598,0.805501316,0.000386294,0.796056964,0.093398812,0.366255255
38,127f8b19b1a7ec39c16ade40c7e026ec,2.608926408,1.136613238,0.929724179,0.655135005,0.767780418,18.38057069,0.233465291,0.186872136,1.152805315,0.785878368,0.515636751,0.344119912,0.411863235,0.603299306,0.166125535,0.830805142,0.128695709,0.006191077,0.061278231,0.016778862,1.384850653,0.042180327,0.38356143,3.529952901,1.85304497,0.691826346,0.001649331,0.005114506,0.808762997,0.000390004,0.796855759,0.093538564,0.373090972
38,0f3a26c580bf57076db7fa36db91d58f,2.611113389,1.142150798,0.932330273,0.645236232,0.756507946,18.3317808,0.233993229,0.185731639,1.161078147,0.784578205,0.518081998,0.346083549,0.413442616,0.601999373,0.166799813,0.835046667,0.129197023,0.006192661,0.061896224,0.016854792,1.385111084,0.042213448,0.386951939,3.532178865,1.860490706,0.690977979,0.001646924,0.00523625,0.807925101,0.000393292,0.791967598,0.093494836,0.362869029
38,db9345cb96c7595e973de5f4f58ccb2c,2.613569099,1.13927343,0.923593161,0.633964412,0.749537752,18.21787128,0.234332916,0.187760669,1.171040741,0.787288108,0.517101569,0.34571752,0.409808295,0.602113722,0.167233154,0.833000473,0.128574395,0.006185793,0.063083497,0.016807659,1.383364107,0.042192525,0.384782998,3.542453665,1.855904782,0.691323128,0.00165757,0.005054391,0.80707782,0.000395704,0.796241027,0.093580318,0.351415142
38,a6fa047bec7a60f6727de7456e52bbe3,2.615200732,1.143386392,0.923960533,0.634928564,0.759912493,18.25573017,0.234707397,0.196454969,1.176817794,0.788899749,0.514609747,0.346425887,0.407735715,0.602816026,0.167254167,0.831621424,0.129048618,0.006207574,0.063321207,0.016858101,1.377152447,0.042187217,0.388398984,3.56145414,1.838008909,0.690411002,0.001649781,0.004905137,0.80948171,0.000395118,0.799472933,0.093504147,0.348191623
38,5fcf95ce58a5e656a9363a7acc3d48fb,2.605022318,1.15043806,0.916468464,0.634854683,0.759201406,18.2364131,0.2346218,0.198523715,1.178183143,0.787733797,0.517822323,0.343328328,0.409569036,0.604156829,0.167401724,0.823249531,0.129596451,0.006204571,0.062939115,0.016829839,1.384671041,0.042160547,0.387354686,3.552999031,1.842151801,0.690395977,0.001645289,0.004892111,0.811451846,0.00039399,0.803922382,0.093369977,0.354909133
38,aa889563f5b1e33fd25fae69a799d4b6,2.595924988,1.154752624,0.903571705,0.637248254,0.761308864,18.119014,0.234841881,0.189702115,1.167999547,0.78988244,0.517818592,0.342861624,0.407877121,0.600455281,0.166914534,0.822351084,0.129104974,0.006237604,0.062388032,0.016891817,1.389967176,0.042132314,0.386663644,3.571752685,1.840823965,0.689557073,0.001618461,0.005019674,0.810452613,0.000395104,0.806025435,0.093218022,0.36459561
38,bb758a6b8e5214509d72aace8068cf44,2.585491292,1.15093601,0.910847786,0.647825447,0.752199076,18.14969354,0.235157919,0.181024995,1.175302491,0.787672463,0.514465305,0.343788978,0.407204788,0.598101841,0.166618813,0.813189382,0.129489335,0.006277011,0.063321466,0.016889385,1.390133684,0.042181538,0.384521549,3.560634886,1.842194086,0.689826932,0.001630142,0.004752899,0.81357107,0.000396441,0.802651801,0.093359456,0.36225522
38,4c309f29c2a4de7d8b75a6befc674c77,2.581928845,1.144848692,0.902495466,0.646103683,0.750294815,18.21828359,0.234661797,0.179986497,1.16758142,0.787420354,0.513377987,0.34616602,0.40388434,0.598890959,0.16629547,0.821749763,0.130052563,0.006261586,0.062840164,0.016927188,1.38748671,0.042146855,0.381016075,3.564229829,1.826016407,0.689015052,0.001610734,0.004979382,0.812263951,0.00039817,0.806227265,0.093391352,0.364614756
38,c5ebf15bba1cc3a3df97366c1367ea4a,2.574536123,1.152657362,0.9076835,0.644985416,0.755376917,18.16511918,0.234401416,0.188703879,1.173705485,0.786005169,0.514354784,0.34957499,0.403439028,0.597672671,0.165996975,0.826082457,0.129973818,0.006283737,0.06303302,0.01701169,1.385449778,0.042139415,0.382657775,3.575374444,1.83799976,0.688566316,0.001605501,0.005249633,0.815045328,0.000400769,0.806870484,0.093538367,0.3735607
38,d6f9e60f50f5611f7c043988023bb39e,2.581138248,1.145519564,0.91043783,0.644848431,0.75931679,18.26398266,0.233825923,0.196401359,1.163557413,0.789109686,0.517484065,0.349756196,0.403075643,0.596593935,0.166607824,0.832899567,0.130082272,0.006302391,0.063064265,0.017052856,1.385174994,0.042067692,0.38027416,3.587665174,1.829841211,0.688433747,0.001580049,0.005126689,0.813791967,0.00040336,0.810254806,0.093413026,0.371393415
38,9047040bd2c30294553b6ba3b5934ca6,2.583255519,1.137803675,0.905992893,0.6405291,0.768692875,18.22795054,0.23363495,0.191923911,1.16777567,0.789853715,0.520464765,0.350645121,0.401799316,0.593836743,0.165796956,0.839944272,0.129512427,0.006300389,0.062388997,0.017116743,1.38731853,0.042004365,0.376584197,3.605965004,1.815007054,0.689138208,0.001574404,0.005243438,0.816330173,0.000399593,0.804518637,0.093479617,0.383008414
38,d7821a3b89925022630c834ced35a4fa,2.576982728,1.13818557,0.907468965,0.633305681,0.777613841,18.27597289,0.233499484,0.188801893,1.179266562,0.793651792,0.516606285,0.351351755,0.400432213,0.591825182,0.165677576,0.832488832,0.129642264,0.00632393,0.061670996,0.01717364,1.386454573,0.0419513,0.373836417,3.613714396,1.822523004,0.689749919,0.001599432,0.005270021,0.81506176,0.00039807,0.803230724,0.093520797,0.383575165
38,71c89807c03f7124266d80d3091b3d71,2.592716545,1.131165676,0.919613023,0.636622578,0.77284169,18.15665632,0.233891802,0.179334912,1.18253935,0.794467629,0.513276401,0.351582762,0.397992736,0.588582732,0.165895919,0.834055231,0.1296928,0.006296977,0.061300316,0.017214545,1.383809846,0.041946964,0.375980943,3.604191409,1.811503803,0.68949828,0.001605909,0.005435608,0.813894737,0.000400774,0.8078627,0.093605956,0.372954369
38,cf13cf8e2d591f4fa2379e69ace087ae,2.590297314,1.134719298,0.908992528,0.647223996,0.777445843,18.11145662,0.233322775,0.17909877,1.193285151,0.79459036,0.51472965,0.355161981,0.395901895,0.591350213,0.165373658,0.842352425,0.130041179,0.006333987,0.06246266,0.017301434,1.38409097,0.041998661,0.37220428,3.599827343,1.817649923,0.689015962,0.001627174,0.005207669,0.813941699,0.000401232,0.805505952,0.093475039,0.364526657
38,f493c2d134e67a93cd12963e4d185699,2.597968751,1.129263751,0.907251382,0.655540418,0.780925518,18.01686682,0.233032321,0.177704579,1.182621279,0.796132159,0.512345633,0.354496367,0.395354002,0.587751212,0.165482394,0.838318165,0.12968319,0.006329286,0.063150429,0.01730565,1.388062163,0.042057943,0.37296796,3.610406044,1.812102633,0.688212246,0.00161967,0.005014841,0.8113028,0.000397614,0.801735586,0.09354743,0.353991522
38,ef71e71d2b5be2ff860b1618d24989f7,2.612155892,1.122539039,0.917720484,0.65191834,0.769355377,17.99727395,0.233287943,0.170536514,1.174226841,0.799762231,0.508629444,0.35288327,0.392756309,0.584028226,0.165982762,0.828695331,0.130206432,0.006353307,0.061866645,0.017365848,1.390889292,0.042047489,0.372736468,3.603475825,1.824096365,0.68917,0.001617802,0.005265575,0.813232058,0.000400523,0.79815146,0.093437604,0.361155874
38,b551e3bf03a87d009b24c3edd89bc065,2.616992998,1.120647737,0.913659351,0.660868786,0.763356027,18.05584653,0.233246735,0.173809866,1.173946094,0.80359366,0.511869378,0.350904424,0.391170485,0.585052324,0.166098258,0.837089801,0.130219705,0.006342761,0.062960942,0.017357771,1.384866101,0.04201033,0.369924986,3.608070345,1.827577136,0.688381948,0.001592077,0.005270069,0.813254825,0.000400713,0.797783137,0.093479823,0.363948727
38,1264223a7d243ed2dbf55993e1fb1909,2.611345598,1.119572256,0.914380359,0.665553664,0.771323976,17.96827295,0.232926535,0.171209397,1.163121194,0.802209098,0.515091688,0.352816218,0.389117508,0.587197159,0.166384093,0.844016353,0.130235209,0.006353641,0.063215501,0.017325063,1.377716733,0.042043948,0.369609557,3.603390236,1.840191516,0.68910453,0.001590244,0.005075662,0.815096534,0.000400633,0.793873379,0.093508951,0.370305702
38,28c4202270dd65cbacb7774cf2532ae7,2.625483276,1.120659904,0.905616067,0.670412725,0.767690789,17.97206679,0.232640002,0.182458484,1.160721132,0.805389046,0.514230318,0.352604742,0.388776551,0.590393807,0.165827055,0.845710097,0.130368773,0.006391645,0.063994416,0.017334455,1.375081077,0.04212134,0.372682712,3.600657768,1.855839878,0.689480679,0.00161361,0.005296731,0.81729587,0.00040365,0.794283401,0.093614467,0.36114363
